SYMBOL	ENTREZID	Ctrl_NIH1.Veh.R1	Ctrl_NIH1.Veh.R2	Tissue (HPA)	Cell type (HPA)	Level (HPA)	Reliability (HPA)
VKORC1L1	154807	14.2787	9.60172	cerebral-cortex	glial-cells	Low	Approved
VLDLR	7436	20.1148	18.1802	NA	NA	NA	NA
VMA21	203547	17.9339	16.1578	NA	NA	NA	NA
VMAC	400673	2.18576	2.00987	NA	NA	NA	NA
VMO1	284013	0.525895	0.664303	NA	NA	NA	NA
VMP1	81671	30.0668	45.2686	cerebral-cortex	glial-cells	Low	Approved
VN1R1	57191	2.08974	2.0748	NA	NA	NA	NA
VN1R107P	100312849	2.15449	1.90028	NA	NA	NA	NA
VN1R108P	100312850	0.49994	0.57517	NA	NA	NA	NA
VN1R20P	100312775	0.117715	0.157895	NA	NA	NA	NA
VN1R42P	100312794	1.46358	0.790912	NA	NA	NA	NA
VN1R80P	100312825	0.303715	0	NA	NA	NA	NA
VN1R81P	100312826	8.74757	8.32681	NA	NA	NA	NA
VN1R82P	100312827	3.54656	4.42253	NA	NA	NA	NA
VN1R83P	100312828	5.75141	3.55528	NA	NA	NA	NA
VOPP1	81552	21.6599	18.5398	NA	NA	NA	NA
VPREB3	29802	0	0	NA	NA	NA	NA
VPS13A	23230	10.8255	8.16115	cerebral-cortex	glial-cells	Low	Supported
VPS13B	157680	8.65079	7.27202	NA	NA	NA	NA
VPS13C	54832	12.7509	15.6542	NA	NA	NA	NA
VPS13D	55187	8.46134	10.5792	NA	NA	NA	NA
VPS16	64601	20.4333	27.086	cerebral-cortex	glial-cells	Low	Approved
VPS18	57617	9.23136	10.1315	NA	NA	NA	NA
VPS25	84313	40.3611	56.044	NA	NA	NA	NA
VPS26A	9559	35.5525	34.1865	cerebral-cortex	glial-cells	Low	Supported
VPS26B	112936	25.6737	25.3122	NA	NA	NA	NA
VPS28	51160	21.7386	27.4581	cerebral-cortex	glial-cells	Medium	Supported
VPS29	51699	89.6857	104.01	NA	NA	NA	NA
VPS33A	65082	10.4005	10.8654	NA	NA	NA	NA
VPS33B	26276	8.15132	10.451	cerebral-cortex	glial-cells	Low	Approved
VPS35	55737	57.4897	51.064	cerebral-cortex	glial-cells	Medium	Supported
VPS36	51028	25.5146	21.1844	cerebral-cortex	glial-cells	Medium	Approved
VPS37A	137492	11.9936	11.6383	cerebral-cortex	glial-cells	Low	Supported
VPS37B	79720	60.3701	62.6948	cerebral-cortex	glial-cells	Low	Enhanced
VPS37C	55048	10.5144	11.4877	cerebral-cortex	glial-cells	Medium	Approved
VPS37D	155382	0.122972	0.454289	NA	NA	NA	NA
VPS39	23339	30.2996	27.4044	NA	NA	NA	NA
VPS41	27072	28.3879	24.9622	NA	NA	NA	NA
VPS45	11311	3.05986	3.71778	NA	NA	NA	NA
VPS4A	27183	47.5204	51.3652	cerebral-cortex	glial-cells	Low	Approved
VPS4B	9525	18.0493	17.3887	NA	NA	NA	NA
VPS51	738	44.4781	34.6679	NA	NA	NA	NA
VPS53	55275	12.2061	7.45537	cerebral-cortex	glial-cells	Low	Approved
VPS54	51542	12.6361	11.2444	NA	NA	NA	NA
VPS72	6944	38.4945	49.0599	NA	NA	NA	NA
VPS8	23355	18.6111	16.4411	NA	NA	NA	NA
VPS9D1	9605	10.7196	10.6755	NA	NA	NA	NA
VPS9D1-AS1	100128881	1.15459	0.86287	NA	NA	NA	NA
VRK1	7443	23.2698	22.7126	NA	NA	NA	NA
VRK2	7444	0.744495	0.920054	NA	NA	NA	NA
VRK3	51231	16.6256	22.3559	NA	NA	NA	NA
VSIG10	54621	9.13642	8.85061	NA	NA	NA	NA
VSIG10L	147645	2.25635	3.39654	NA	NA	NA	NA
VSIG2	23584	0.367082	0.0833218	NA	NA	NA	NA
VSNL1	7447	0.289821	0.686402	NA	NA	NA	NA
VSTM2A	222008	0.136746	0.0604177	NA	NA	NA	NA
VSTM2L	128434	12.2812	13.5404	NA	NA	NA	NA
VSTM4	196740	0.5828	0.758456	NA	NA	NA	NA
VSX1	30813	0.0454038	0.0405734	NA	NA	NA	NA
VTA1	51534	37.7269	39.5483	NA	NA	NA	NA
VTCN1	79679	0.0364591	0.0983784	NA	NA	NA	NA
VTI1A	143187	9.24303	6.83431	NA	NA	NA	NA
VTI1B	10490	57.4581	60.9302	cerebral-cortex	glial-cells	Medium	Approved
VWA1	64856	1.24014	1.44913	NA	NA	NA	NA
VWA3A	146177	0.0750648	0.26103	NA	NA	NA	NA
VWA3B	200403	0.342503	0.496591	NA	NA	NA	NA
VWA5A	4013	5.26246	10.0016	NA	NA	NA	NA
VWA5B1	127731	0.219959	0.50551	NA	NA	NA	NA
VWA5B2	90113	0.204431	0.258043	cerebral-cortex	glial-cells	Medium	Enhanced
VWA8	23078	3.44606	2.82612	NA	NA	NA	NA
VWCE	220001	2.80106	3.6592	NA	NA	NA	NA
WAC	51322	67.0692	53.6697	cerebral-cortex	glial-cells	Medium	Approved
WAC-AS1	220906	12.4789	14.2646	NA	NA	NA	NA
WARS2	10352	5.38509	4.93287	cerebral-cortex	glial-cells	Low	Enhanced
WASF1	8936	29.3593	25.7113	NA	NA	NA	NA
WASF2	10163	35.8278	31.2983	cerebral-cortex	glial-cells	Medium	Enhanced
WASF3	10810	40.6338	24.9871	cerebral-cortex	glial-cells	Low	Enhanced
WASH2P	375260	7.07607	7.14922	NA	NA	NA	NA
WASH3P	374666	11.0386	10.9294	NA	NA	NA	NA
WASH4P	374677	2.74007	2.85021	NA	NA	NA	NA
WASH5P	375690	0.776721	0.589752	NA	NA	NA	NA
WASH6P	653440	4.95414	4.74564	NA	NA	NA	NA
WASH7P	653635	5.24115	5.50211	NA	NA	NA	NA
WASL	8976	17.1853	16.1609	cerebral-cortex	glial-cells	High	Supported
WBP1	23559	60.0145	78.2921	NA	NA	NA	NA
WBP11	51729	42.8372	38.3806	cerebral-cortex	glial-cells	Low	Approved
WBP1L	54838	15.4206	18.0482	NA	NA	NA	NA
WBP1LP2	100506330	0.181266	0.162123	NA	NA	NA	NA
WBP2	23558	25.5063	35.4245	cerebral-cortex	glial-cells	Medium	Approved
WBP4	11193	14.5587	16.946	cerebral-cortex	glial-cells	High	Approved
WDFY1	57590	29.124	25.3142	NA	NA	NA	NA
WDFY2	115825	22.9075	15.0368	NA	NA	NA	NA
WDFY3	23001	16.8795	8.55645	cerebral-cortex	glial-cells	Low	Approved
WDFY3-AS2	404201	1.73474	1.76183	NA	NA	NA	NA
WDHD1	11169	16.8994	13.8264	NA	NA	NA	NA
WDPCP	51057	2.09865	2.2566	NA	NA	NA	NA
WDR1	9948	114.384	84.4016	cerebral-cortex	glial-cells	High	Approved
WDR11	55717	31.5124	30.1182	NA	NA	NA	NA
WDR11-AS1	283089	0.714199	0.379172	NA	NA	NA	NA
WDR12	55759	16.9416	21.9672	NA	NA	NA	NA
WDR17	116966	4.29974	3.62916	NA	NA	NA	NA
WDR18	57418	23.9879	25.4625	NA	NA	NA	NA
WDR19	57728	17.2577	21.6103	cerebral-cortex	glial-cells	Low	Approved
WDR20	91833	17.4318	17.4814	NA	NA	NA	NA
WDR24	84219	7.25347	6.10178	NA	NA	NA	NA
WDR25	79446	5.4379	9.45314	NA	NA	NA	NA
WDR26	80232	36.6143	30.7854	NA	NA	NA	NA
WDR27	253769	33.1402	26.1851	NA	NA	NA	NA
WDR3	10885	9.97995	7.45633	NA	NA	NA	NA
WDR31	114987	1.25552	1.1284	cerebral-cortex	glial-cells	Low	Approved
WDR33	55339	21.7542	21.2602	cerebral-cortex	glial-cells	Medium	Supported
WDR34	89891	52.9302	51.869	cerebral-cortex	glial-cells	Medium	Approved
WDR35	57539	11.1249	8.91119	NA	NA	NA	NA
WDR36	134430	9.06682	6.10488	cerebral-cortex	glial-cells	Low	Supported
WDR37	22884	8.16542	8.13396	cerebral-cortex	glial-cells	Low	Enhanced
WDR4	10785	6.8121	3.88735	NA	NA	NA	NA
WDR41	55255	53.8071	39.6446	cerebral-cortex	glial-cells	Medium	Approved
WDR43	23160	14.4028	12.0565	NA	NA	NA	NA
WDR44	54521	7.62336	7.35642	NA	NA	NA	NA
WDR45	11152	0.249523	0.528674	NA	NA	NA	NA
WDR45B	56270	47.248	54.5503	NA	NA	NA	NA
WDR47	22911	13.4372	13.1695	cerebral-cortex	glial-cells	Low	Approved
WDR48	57599	25.3087	24.5716	cerebral-cortex	glial-cells	Medium	Approved
WDR49	151790	2.35478	2.40726	NA	NA	NA	NA
WDR5	11091	28.5819	24.1899	NA	NA	NA	NA
WDR53	348793	6.85514	9.51296	NA	NA	NA	NA
WDR54	84058	21.4752	32.7064	NA	NA	NA	NA
WDR55	54853	11.1356	12.4209	NA	NA	NA	NA
WDR59	79726	21.7703	21.0674	NA	NA	NA	NA
WDR5B	54554	3.18953	4.37709	NA	NA	NA	NA
WDR6	11180	120.54	113.137	cerebral-cortex	glial-cells	Low	Approved
WDR60	55112	11.8975	11.4474	NA	NA	NA	NA
WDR61	80349	41.0088	46.6053	cerebral-cortex	glial-cells	Medium	Enhanced
WDR62	284403	11.011	6.6608	NA	NA	NA	NA
WDR63	126820	0.219498	0.484078	NA	NA	NA	NA
WDR66	144406	0.679542	0.453814	cerebral-cortex	glial-cells	Low	Supported
WDR7	23335	4.80913	3.94049	NA	NA	NA	NA
WDR7-OT1	107985140	0	0	NA	NA	NA	NA
WDR70	55100	23.8226	25.7334	NA	NA	NA	NA
WDR73	84942	22.865	23.5349	NA	NA	NA	NA
WDR74	54663	14.8956	16.8214	NA	NA	NA	NA
WDR75	84128	22.7297	16.7854	NA	NA	NA	NA
WDR76	79968	18.9083	12.5313	NA	NA	NA	NA
WDR77	79084	20.7238	21.8301	NA	NA	NA	NA
WDR78	79819	2.11192	2.68709	NA	NA	NA	NA
WDR81	124997	5.0239	5.19196	NA	NA	NA	NA
WDR82	80335	63.9909	53.2079	NA	NA	NA	NA
WDR82P1	728505	1.34172	0.872675	NA	NA	NA	NA
WDR83	84292	9.28874	11.4601	NA	NA	NA	NA
WDR83OS	51398	73.0458	102.325	cerebral-cortex	glial-cells	Medium	Approved
WDR86	349136	2.60506	2.69997	NA	NA	NA	NA
WDR86-AS1	100131176	0.0890862	0.318934	NA	NA	NA	NA
WDR88	126248	0.149183	0.133198	NA	NA	NA	NA
WDR89	112840	8.646	9.03927	NA	NA	NA	NA
WDR90	197335	31.9994	26.0585	cerebral-cortex	glial-cells	Low	Approved
WDR91	29062	4.67082	6.1666	NA	NA	NA	NA
WDR92	116143	7.34466	8.04297	NA	NA	NA	NA
WDSUB1	151525	3.16694	4.83344	NA	NA	NA	NA
WDTC1	23038	17.9727	18.3745	NA	NA	NA	NA
WDYHV1	55093	16.1345	15.9773	cerebral-cortex	glial-cells	Low	Approved
WEE1	7465	45.2403	41.3978	NA	NA	NA	NA
WFDC1	58189	0.345692	0.399233	NA	NA	NA	NA
WFDC2	10406	0.838228	1.49921	NA	NA	NA	NA
WFDC3	140686	0.165253	0.269172	NA	NA	NA	NA
WFIKKN1	117166	0.549928	0.290452	NA	NA	NA	NA
WFS1	7466	8.92221	11.6467	NA	NA	NA	NA
WHAMM	123720	3.06179	3.7816	cerebral-cortex	glial-cells	Low	Supported
WHAMMP2	440253	0.784057	0.638252	NA	NA	NA	NA
WHAMMP3	339005	0.505623	0.495423	NA	NA	NA	NA
WIF1	11197	0.0222511	0.0397179	NA	NA	NA	NA
WIPF1	7456	20.8835	16.7063	NA	NA	NA	NA
WIPF2	147179	23.2516	19.6477	cerebral-cortex	glial-cells	Medium	Enhanced
WIPF3	644150	0.246228	0.12788	NA	NA	NA	NA
WIPI1	55062	9.39442	10.5058	NA	NA	NA	NA
WIPI2	26100	26.5624	31.2356	NA	NA	NA	NA
WIZ	58525	34.7324	29.1363	cerebral-cortex	glial-cells	High	Supported
WLS	79971	88.5999	87.81	NA	NA	NA	NA
WNK1	65125	63.2531	41.8703	cerebral-cortex	glial-cells	High	Enhanced
WNK2	65268	7.28974	6.05986	cerebral-cortex	glial-cells	Medium	Enhanced
WNK4	65266	0.10966	0.147345	cerebral-cortex	glial-cells	Low	Approved
WNT10B	7480	0.0282391	0.248635	NA	NA	NA	NA
WNT11	7481	0.681101	1.41937	NA	NA	NA	NA
WNT2	7472	0.439172	0.164594	NA	NA	NA	NA
WNT2B	7482	1.2507	1.15892	NA	NA	NA	NA
WNT3	7473	11.7269	13.057	NA	NA	NA	NA
WNT4	54361	0.0498415	0.0555752	NA	NA	NA	NA
WNT5A	7474	6.27809	9.84349	NA	NA	NA	NA
WNT5A-AS1	100874008	0.4438	0.664325	NA	NA	NA	NA
WNT5B	81029	2.84475	2.97489	NA	NA	NA	NA
WNT7A	7476	0.24834	0.611817	NA	NA	NA	NA
WNT7B	7477	9.37556	18.3349	NA	NA	NA	NA
WNT9A	7483	0.168628	0.408277	NA	NA	NA	NA
WRAP53	55135	11.2847	12.49	cerebral-cortex	glial-cells	Low	Enhanced
WRAP73	49856	11.7377	12.615	NA	NA	NA	NA
WRN	7486	10.8644	5.22355	NA	NA	NA	NA
WRNIP1	56897	20.4601	24.3561	cerebral-cortex	glial-cells	Medium	Enhanced
WSB1	26118	201.682	152.305	NA	NA	NA	NA
WSB2	55884	44.4454	38.9868	NA	NA	NA	NA
WSCD1	23302	201.123	194.673	NA	NA	NA	NA
WSCD2	9671	10.8976	10.0007	cerebral-cortex	glial-cells	Medium	Approved
WTAP	9589	64.6959	63.5745	cerebral-cortex	glial-cells	Medium	Supported
WTIP	126374	7.38531	3.72713	NA	NA	NA	NA
WWC1	23286	33.6212	22.4192	NA	NA	NA	NA
WWC2	80014	13.0248	6.66195	NA	NA	NA	NA
WWC2-AS2	152641	0.161497	0.0411594	NA	NA	NA	NA
WWC3	55841	13.5033	7.94747	NA	NA	NA	NA
WWOX	51741	7.68783	7.69621	cerebral-cortex	glial-cells	Low	Approved
WWP1	11059	11.3292	9.05054	cerebral-cortex	glial-cells	Medium	Approved
WWP1P1	339843	0.141318	0.0788091	NA	NA	NA	NA
WWP2	11060	15.0329	12.9697	NA	NA	NA	NA
WWTR1	25937	40.1272	28.4795	cerebral-cortex	glial-cells	High	Enhanced
WWTR1-AS1	100128025	0.583173	0.193526	NA	NA	NA	NA
WWTR1-IT1	106478977	0.175635	0	NA	NA	NA	NA
XAB2	56949	14.5056	15.37	NA	NA	NA	NA
XAF1	54739	0.127459	0.118366	cerebral-cortex	glial-cells	Low	Approved
XBP1	7494	30.9849	67.1821	NA	NA	NA	NA
XBP1P1	7495	1.1892	0.355221	NA	NA	NA	NA
XIAP	331	14.1551	17.7791	NA	NA	NA	NA
XIAP-AS1	106480735	0.15705	0.141103	NA	NA	NA	NA
XKR4	114786	0.133738	0.166455	NA	NA	NA	NA
XKR5	389610	0.571614	0.241886	NA	NA	NA	NA
XKR6	286046	4.20928	2.96573	NA	NA	NA	NA
XKR7	343702	0.505562	0.175025	NA	NA	NA	NA
XKR8	55113	1.74806	1.91725	NA	NA	NA	NA
XPA	7507	11.6085	14.1743	cerebral-cortex	glial-cells	Medium	Supported
XPC	7508	18.6109	23.0847	cerebral-cortex	glial-cells	Medium	Supported
XPNPEP1	7511	35.4227	34.8643	NA	NA	NA	NA
XPNPEP2	7512	0.0928543	0	NA	NA	NA	NA
XPNPEP3	63929	8.54654	8.66481	NA	NA	NA	NA
XPO1	7514	139.304	124.476	cerebral-cortex	glial-cells	Low	Supported
XPO4	64328	9.64226	6.48342	NA	NA	NA	NA
XPO5	57510	26.1484	22.31	NA	NA	NA	NA
XPO6	23214	41.0051	36.2653	NA	NA	NA	NA
XPO7	23039	27.2813	23.9194	NA	NA	NA	NA
XPOT	11260	30.7638	25.3863	NA	NA	NA	NA
XPOTP1	170559	0.763557	0.626162	NA	NA	NA	NA
XPR1	9213	30.9829	24.5103	cerebral-cortex	glial-cells	Low	Supported
XRCC1	7515	20.9426	20.2323	cerebral-cortex	glial-cells	Low	Supported
XRCC2	7516	10.5507	5.30944	NA	NA	NA	NA
XRCC3	7517	22.9192	18.4932	NA	NA	NA	NA
XRCC4	7518	8.24614	10.9826	cerebral-cortex	glial-cells	High	Supported
XRCC5	7520	161.169	138.581	cerebral-cortex	glial-cells	High	Supported
XRCC6	2547	206.642	223.253	cerebral-cortex	glial-cells	Medium	Enhanced
XRN1	54464	7.87854	4.83452	cerebral-cortex	glial-cells	Low	Approved
XRN2	22803	43.5336	37.0987	cerebral-cortex	glial-cells	High	Supported
XRRA1	143570	4.08211	3.90908	NA	NA	NA	NA
XXYLT1	152002	36.4058	37.7413	NA	NA	NA	NA
XYLB	9942	1.12747	0.591368	NA	NA	NA	NA
XYLT1	64131	2.45881	2.12967	cerebral-cortex	glial-cells	Low	Approved
XYLT2	64132	12.9554	15.5874	NA	NA	NA	NA
YAF2	10138	15.9382	20.9087	cerebral-cortex	glial-cells	Medium	Supported
YAP1	10413	72.3821	45.3383	cerebral-cortex	glial-cells	Low	Enhanced
YARS2	51067	12.5306	13.6981	NA	NA	NA	NA
YBEY	54059	15.6041	18.3827	NA	NA	NA	NA
YBX1	4904	638.276	725.93	cerebral-cortex	glial-cells	Medium	Approved
YBX1P1	50631	14.5922	16.1255	NA	NA	NA	NA
YBX1P10	158373	31.0683	29.2896	NA	NA	NA	NA
YBX1P2	646531	11.2332	12.012	NA	NA	NA	NA
YBX2	51087	0.496348	0.700653	NA	NA	NA	NA
YBX3	8531	37.8312	62.9709	NA	NA	NA	NA
YBX3P1	440359	1.1159	0.408041	NA	NA	NA	NA
YDJC	150223	3.74274	5.7944	NA	NA	NA	NA
YEATS2	55689	22.0547	17.1096	NA	NA	NA	NA
YEATS2-AS1	100874113	2.58967	1.90889	NA	NA	NA	NA
YEATS4	8089	25.5418	28.1792	NA	NA	NA	NA
YES1	7525	69.7302	55.806	cerebral-cortex	glial-cells	Low	Approved
YIF1A	10897	25.6281	33.7596	NA	NA	NA	NA
YIF1B	90522	14.7918	19.3244	NA	NA	NA	NA
YIPF1	54432	12.0745	20.7548	NA	NA	NA	NA
YIPF2	78992	12.5666	14.3493	cerebral-cortex	glial-cells	Low	Approved
YIPF3	25844	69.6366	72.7357	cerebral-cortex	glial-cells	Medium	Supported
YIPF4	84272	16.0104	17.3298	cerebral-cortex	glial-cells	Low	Supported
YIPF5	81555	17.7006	22.209	cerebral-cortex	glial-cells	Low	Supported
YIPF6	286451	13.5497	12.0297	NA	NA	NA	NA
YIPF7	285525	0.0910897	0.167703	NA	NA	NA	NA
YJEFN3	374887	6.23351	7.2157	NA	NA	NA	NA
YKT6	10652	64.9339	63.9007	cerebral-cortex	glial-cells	Low	Approved
YLPM1	56252	42.2961	33.4852	NA	NA	NA	NA
YME1L1	10730	70.3176	65.5096	NA	NA	NA	NA
YOD1	55432	3.99191	3.47053	NA	NA	NA	NA
YPEL1	29799	7.72008	6.05819	NA	NA	NA	NA
YPEL2	388403	1.6485	2.0037	NA	NA	NA	NA
YPEL3	83719	12.3832	21.3029	NA	NA	NA	NA
YPEL4	219539	5.3633	3.88793	NA	NA	NA	NA
YPEL5	51646	37.3935	40.1203	cerebral-cortex	glial-cells	Low	Approved
YRDC	79693	7.77633	8.65802	NA	NA	NA	NA
YTHDC2	64848	13.7976	10.6756	NA	NA	NA	NA
YTHDF1	54915	23.7773	21.7712	NA	NA	NA	NA
YTHDF2	51441	53.4053	44.5761	cerebral-cortex	glial-cells	Medium	Approved
YTHDF3	253943	34.4667	28.3222	NA	NA	NA	NA
YTHDF3-AS1	101410533	1.21311	2.17277	NA	NA	NA	NA
YWHAB	7529	110.402	118.43	cerebral-cortex	glial-cells	High	Enhanced
YWHAE	7531	839.09	850.772	cerebral-cortex	glial-cells	Medium	Approved
YWHAEP1	649395	18.5963	19.0054	NA	NA	NA	NA
YWHAEP5	440917	0.359599	0.885761	NA	NA	NA	NA
YWHAG	7532	97.762	83.8027	cerebral-cortex	glial-cells	Medium	Approved
YWHAH	7533	184.449	165.295	NA	NA	NA	NA
YWHAQ	10971	325.546	343.143	cerebral-cortex	glial-cells	Medium	Approved
YWHAZ	7534	383.459	352.877	cerebral-cortex	glial-cells	High	Approved
YWHAZP2	150554	1.27548	0.837568	NA	NA	NA	NA
YWHAZP3	143371	13.1886	13.3037	NA	NA	NA	NA
YWHAZP4	246737	2.29664	2.21513	NA	NA	NA	NA
YWHAZP5	86123	5.67592	3.86875	NA	NA	NA	NA
YY1	7528	48.7817	46.78	NA	NA	NA	NA
YY1AP1	55249	33.0688	32.3018	NA	NA	NA	NA
YY2	404281	1.10452	0.860499	NA	NA	NA	NA
ZACN	353174	12.0353	23.7229	NA	NA	NA	NA
ZADH2	284273	33.6095	23.4465	NA	NA	NA	NA
ZAP70	7535	0.133685	0.0922653	NA	NA	NA	NA
ZBBX	79740	0.633653	2.24044	NA	NA	NA	NA
ZBED1	9189	24.9652	17.649	NA	NA	NA	NA
ZBED3	84327	8.29914	6.3769	NA	NA	NA	NA
ZBED3-AS1	728723	2.6287	3.40866	NA	NA	NA	NA
ZBED4	9889	13.6111	9.3215	cerebral-cortex	glial-cells	Medium	Approved
ZBED5	58486	56.1738	48.0102	NA	NA	NA	NA
ZBED5-AS1	729013	4.53653	5.417	NA	NA	NA	NA
ZBED6	100381270	10.5189	3.05895	cerebral-cortex	glial-cells	Low	Approved
ZBTB1	22890	25.9536	25.1397	cerebral-cortex	glial-cells	Low	Approved
ZBTB10	65986	9.94337	5.40975	cerebral-cortex	glial-cells	Medium	Enhanced
ZBTB11	27107	8.89562	7.59259	cerebral-cortex	glial-cells	Medium	Approved
ZBTB11-AS1	100009676	1.01571	1.48099	NA	NA	NA	NA
ZBTB14	7541	13.3677	11.6733	NA	NA	NA	NA
ZBTB16	7704	0.32601	0.300733	NA	NA	NA	NA
ZBTB17	7709	19.9323	19.9138	cerebral-cortex	glial-cells	Low	Approved
ZBTB18	10472	20.3144	19.253	NA	NA	NA	NA
ZBTB2	57621	9.69155	6.4044	cerebral-cortex	glial-cells	Medium	Approved
ZBTB20	26137	5.14083	4.06851	cerebral-cortex	glial-cells	High	Approved
ZBTB21	49854	4.65603	4.5661	cerebral-cortex	glial-cells	Low	Enhanced
ZBTB24	9841	2.76333	2.37328	NA	NA	NA	NA
ZBTB25	7597	4.99184	2.74703	NA	NA	NA	NA
ZBTB26	57684	8.60126	7.10541	NA	NA	NA	NA
ZBTB3	79842	4.52106	5.2148	cerebral-cortex	glial-cells	Low	Approved
ZBTB32	27033	0.241784	0.108202	NA	NA	NA	NA
ZBTB33	10009	0.190439	0.218375	cerebral-cortex	glial-cells	Low	Approved
ZBTB34	403341	5.9975	4.58648	cerebral-cortex	glial-cells	Low	Approved
ZBTB37	84614	4.78226	2.84097	cerebral-cortex	glial-cells	Low	Approved
ZBTB38	253461	5.72276	3.49634	NA	NA	NA	NA
ZBTB39	9880	7.31662	5.44541	NA	NA	NA	NA
ZBTB4	57659	11.7687	11.647	NA	NA	NA	NA
ZBTB40	9923	8.13843	7.27271	NA	NA	NA	NA
ZBTB41	360023	5.4206	4.94362	NA	NA	NA	NA
ZBTB42	100128927	2.25823	2.30703	NA	NA	NA	NA
ZBTB43	23099	5.51475	4.95397	NA	NA	NA	NA
ZBTB44	29068	9.85861	8.1483	cerebral-cortex	glial-cells	High	Approved
ZBTB45	84878	8.32103	8.59324	NA	NA	NA	NA
ZBTB46	140685	2.15117	1.88436	NA	NA	NA	NA
ZBTB47	92999	4.18473	3.93606	cerebral-cortex	glial-cells	High	Enhanced
ZBTB48	3104	13.3635	19.8483	NA	NA	NA	NA
ZBTB49	166793	2.15901	2.57108	cerebral-cortex	glial-cells	High	Approved
ZBTB5	9925	15.8357	13.3645	NA	NA	NA	NA
ZBTB6	10773	5.24481	6.4729	NA	NA	NA	NA
ZBTB7A	51341	5.51746	4.5715	cerebral-cortex	glial-cells	Low	Supported
ZBTB7B	51043	2.32257	4.36781	NA	NA	NA	NA
ZBTB7C	201501	0.102004	0.183513	NA	NA	NA	NA
ZBTB8A	653121	5.47064	4.32595	cerebral-cortex	glial-cells	Low	Approved
ZBTB8B	728116	1.1398	1.09453	NA	NA	NA	NA
ZBTB8OS	339487	30.2084	37.6579	NA	NA	NA	NA
ZC2HC1A	51101	13.274	9.98285	cerebral-cortex	glial-cells	Medium	Approved
ZC2HC1C	79696	0.293987	0.819114	NA	NA	NA	NA
ZC3H10	84872	5.81591	5.57645	NA	NA	NA	NA
ZC3H11A	9877	70.763	56.0082	cerebral-cortex	glial-cells	Low	Approved
ZC3H11B	643136	2.60732	1.97298	NA	NA	NA	NA
ZC3H12A	80149	0.625181	0.798707	NA	NA	NA	NA
ZC3H12B	340554	2.46137	1.76386	NA	NA	NA	NA
ZC3H12C	85463	5.54336	4.50796	NA	NA	NA	NA
ZC3H12D	340152	0.170714	0.229685	NA	NA	NA	NA
ZC3H13	23091	31.7275	27.4671	NA	NA	NA	NA
ZC3H14	79882	40.6803	34.4232	cerebral-cortex	glial-cells	Low	Enhanced
ZC3H15	55854	50.39	49.6252	cerebral-cortex	glial-cells	Medium	Enhanced
ZC3H18	124245	27.2633	19.8278	cerebral-cortex	glial-cells	High	Enhanced
ZC3H3	23144	7.00189	6.11514	NA	NA	NA	NA
ZC3H4	23211	16.9575	11.5823	cerebral-cortex	glial-cells	Low	Supported
ZC3H6	376940	5.22715	6.45122	NA	NA	NA	NA
ZC3H7A	29066	37.3578	39.5151	NA	NA	NA	NA
ZC3H7B	23264	32.3703	25.9227	NA	NA	NA	NA
ZC3H8	84524	5.7357	7.39472	NA	NA	NA	NA
ZC3HAV1	56829	6.53431	7.02666	cerebral-cortex	glial-cells	Low	Approved
ZC3HAV1L	92092	4.55023	2.83856	NA	NA	NA	NA
ZC3HC1	51530	16.8434	17.0146	cerebral-cortex	glial-cells	Medium	Enhanced
ZC4H2	55906	23.074	18.7411	NA	NA	NA	NA
ZCCHC10	54819	16.671	19.8209	NA	NA	NA	NA
ZCCHC12	170261	3.05887	2.65032	NA	NA	NA	NA
ZCCHC14	23174	20.629	14.7177	NA	NA	NA	NA
ZCCHC17	51538	32.4837	36.9129	cerebral-cortex	glial-cells	High	Approved
ZCCHC18	644353	0.268265	0.134637	NA	NA	NA	NA
ZCCHC2	54877	5.281	4.0629	NA	NA	NA	NA
ZCCHC24	219654	23.0211	18.2125	cerebral-cortex	glial-cells	Medium	Approved
ZCCHC3	85364	13.798	6.94411	NA	NA	NA	NA
ZCCHC4	29063	5.35749	4.34848	NA	NA	NA	NA
ZCCHC7	84186	8.60606	11.2211	NA	NA	NA	NA
ZCCHC8	55596	21.2084	22.0014	cerebral-cortex	glial-cells	Medium	Supported
ZCCHC9	84240	20.8879	24.1236	NA	NA	NA	NA
ZCRB1	85437	30.0651	40.4218	NA	NA	NA	NA
ZCWPW1	55063	2.42333	4.4648	NA	NA	NA	NA
ZCWPW2	152098	0.310374	0.554275	NA	NA	NA	NA
ZDBF2	57683	3.86553	3.30194	NA	NA	NA	NA
ZDHHC1	29800	1.70637	3.09853	NA	NA	NA	NA
ZDHHC11	79844	2.8674	3.13011	NA	NA	NA	NA
ZDHHC11B	653082	1.03436	1.91776	NA	NA	NA	NA
ZDHHC12	84885	5.84558	9.26777	NA	NA	NA	NA
ZDHHC13	54503	7.86732	8.38475	NA	NA	NA	NA
ZDHHC14	79683	5.10999	3.23705	cerebral-cortex	glial-cells	Medium	Approved
ZDHHC15	158866	4.10253	3.72748	NA	NA	NA	NA
ZDHHC16	84287	19.9994	26.5254	NA	NA	NA	NA
ZDHHC17	23390	34.3598	27.4457	cerebral-cortex	glial-cells	High	Approved
ZDHHC18	84243	11.9673	10.4055	NA	NA	NA	NA
ZDHHC19	131540	0.239946	0.373137	NA	NA	NA	NA
ZDHHC2	51201	15.5855	9.34095	NA	NA	NA	NA
