SYMBOL	ENTREZID	HT.1	HT.4	HT.5	HT.6	Tissue (HPA)	Cell type (HPA)	Level (HPA)	Reliability (HPA)
SNORA47	677828	5958.84	4874.82	3855.6	3207.57	NA	NA	NA	NA
SNORA49	677829	328.725	474.522	407.075	312.047	NA	NA	NA	NA
SNORA52	619565	1819.09	1796.35	1184.23	988.076	NA	NA	NA	NA
SNORA53	677832	2888.75	3688.55	3542.37	3494.69	NA	NA	NA	NA
SNORA54	677833	328.788	246.515	283.302	241.163	NA	NA	NA	NA
SNORA55	677834	115.325	92.6885	65.6666	112.941	NA	NA	NA	NA
SNORA5A	654319	181.977	142.602	125.082	77.2267	NA	NA	NA	NA
SNORA5C	677796	232.023	176.309	156.135	77.5786	NA	NA	NA	NA
SNORA6	574040	179.909	144.204	59.4758	91.4464	NA	NA	NA	NA
SNORA60	677837	40.945	17.8252	0	25.7427	NA	NA	NA	NA
SNORA65	26783	423.713	454.568	314.71	371.05	NA	NA	NA	NA
SNORA70G	100379132	0	4.87967	3.9475	5.28055	NA	NA	NA	NA
SNORA71A	26777	145.581	112.893	134.704	122.276	NA	NA	NA	NA
SNORA71B	26776	118.282	112.993	59.4621	113.08	NA	NA	NA	NA
SNORA71C	677839	9.09883	17.8252	9.62168	12.8711	NA	NA	NA	NA
SNORA71D	677840	54.593	47.5339	33.6759	45.0489	NA	NA	NA	NA
SNORA73B	26768	16750.9	15610.1	11934.5	5209.72	NA	NA	NA	NA
SNORA74A	26821	373.518	538.515	305.22	430.592	NA	NA	NA	NA
SNORA74B	677841	1963.14	1932.38	1387.63	1657.08	NA	NA	NA	NA
SNORA7A	619563	89.1756	161.282	116.276	102.796	NA	NA	NA	NA
SNORA7B	677797	112.422	73.4143	67.9329	136.313	NA	NA	NA	NA
SNORA80B	100302743	246.544	225.963	141.791	159.083	NA	NA	NA	NA
SNORA84	100124534	270.689	524.202	335.596	297.089	NA	NA	NA	NA
SNORD10	652966	260.424	336.428	186.789	140.849	NA	NA	NA	NA
SNORD104	692227	0	315.601	85.1774	170.915	NA	NA	NA	NA
SNORD105B	100113382	26.8916	105.365	56.8735	0	NA	NA	NA	NA
SNORD109A	338428	4.13877	3.75381	9.84703	9.5949	NA	NA	NA	NA
SNORD116-1	100033413	159.915	132.916	138.344	82.2597	NA	NA	NA	NA
SNORD116-12	100033424	0	21.1575	34.2233	0	NA	NA	NA	NA
SNORD116-13	100033425	469.29	570.645	496.238	297.587	NA	NA	NA	NA
SNORD116-14	100033426	16.2	84.5599	102.67	22.8997	NA	NA	NA	NA
SNORD116-15	100033427	32.3818	21.1575	34.2233	0	NA	NA	NA	NA
SNORD116-16	100033428	80.9272	84.5599	102.67	45.7904	NA	NA	NA	NA
SNORD116-18	100033430	0	1416.01	889.807	869.853	NA	NA	NA	NA
SNORD116-2	100033414	29.0889	37.991	184.459	61.6968	NA	NA	NA	NA
SNORD116-20	100033431	102.688	95.4493	116.415	96.0778	NA	NA	NA	NA
SNORD116-23	100033434	64.7454	42.2916	136.893	114.462	NA	NA	NA	NA
SNORD116-24	100033435	80.9272	63.4258	85.5583	114.462	NA	NA	NA	NA
SNORD116-25	100033436	16.2	42.2916	0	0	NA	NA	NA	NA
SNORD116-26	100033438	98.2672	73.3463	252.322	79.4282	NA	NA	NA	NA
SNORD116-27	100033439	16.2	42.2916	51.335	22.8997	NA	NA	NA	NA
SNORD116-6	100033418	449.165	165.004	326.534	79.4282	NA	NA	NA	NA
SNORD116-8	100033420	43.6251	75.961	199.831	123.385	NA	NA	NA	NA
SNORD118	727676	342.278	389.36	282.806	395.155	NA	NA	NA	NA
SNORD11B	100113392	17.4138	45.4925	36.8358	24.6334	NA	NA	NA	NA
SNORD12	692057	0	22.7432	55.2437	24.6334	NA	NA	NA	NA
SNORD124	101340251	0	14.0396	0	15.1815	NA	NA	NA	NA
SNORD12C	26765	36.1506	0	0	25.5692	NA	NA	NA	NA
SNORD13	692084	496.824	837.861	156.623	856.722	NA	NA	NA	NA
SNORD14A	26822	0	109.598	17.7482	0	NA	NA	NA	NA
SNORD15A	6079	124.876	104.844	104.504	93.1879	NA	NA	NA	NA
SNORD15B	114599	5092.74	5267.86	4455.51	5460.74	NA	NA	NA	NA
SNORD17	692086	10653.4	7988.5	7729.79	7120.83	NA	NA	NA	NA
SNORD21	6083	68.6434	115.724	60.6683	5.45406	NA	NA	NA	NA
SNORD35B	84546	42.5519	0	0	43.7006	NA	NA	NA	NA
SNORD3A	780851	9385.93	18631.8	7471.12	24881.7	NA	NA	NA	NA
SNORD3B-1	26851	7.463	14.6205	1.82856	21.3781	NA	NA	NA	NA
SNORD3B-2	780852	6.14624	3.53581	15.1653	6.72781	NA	NA	NA	NA
SNORD3C	780853	32.7968	64.3598	23.0322	101.993	NA	NA	NA	NA
SNORD3D	780854	8.00959	10.9946	9.50242	8.55935	NA	NA	NA	NA
SNORD68	606500	34.4781	0	40.9246	0	NA	NA	NA	NA
SNORD8	319103	97.7409	104.444	46.9807	113.125	NA	NA	NA	NA
SNORD83A	116937	0	0	46.1556	41.1258	NA	NA	NA	NA
SNORD83B	116938	186.225	10.4696	0	83.0224	NA	NA	NA	NA
SNORD89	692205	6285.18	3898.63	3139.94	3621	NA	NA	NA	NA
SNORD9	692053	53.6605	42.0498	45.3952	91.0892	NA	NA	NA	NA
SNORD91B	692208	20.265	0	21.4436	20.5804	NA	NA	NA	NA
SNORD94	692225	54.8419	27.5485	53.5324	41.7731	NA	NA	NA	NA
SNORD97	692223	875.57	1121.87	911.607	1181.12	NA	NA	NA	NA
SNORD99	692212	33.4467	131.04	70.7366	141.931	NA	NA	NA	NA
SNPH	9751	6.07023	4.39419	3.60725	2.79534	NA	NA	NA	NA
SNRK	54861	9.17262	8.83905	13.4891	11.5295	NA	NA	NA	NA
SNRK-AS1	100873954	0.842991	0.687991	1.53315	2.53486	NA	NA	NA	NA
SNRNP200	23020	55.0298	52.1977	66.6505	52.5686	NA	NA	NA	NA
SNRNP25	79622	32.4682	44.3145	40.6412	26.2867	NA	NA	NA	NA
SNRNP27	11017	62.1515	56.5314	54.8109	54.6686	cerebral-cortex	glial-cells	Medium	Approved
SNRNP35	11066	32.8118	21.1873	29.0119	24.8627	cerebral-cortex	glial-cells	Medium	Supported
SNRNP40	9410	23.9744	27.8471	37.8637	30.3136	cerebral-cortex	glial-cells	High	Supported
SNRNP48	154007	4.80754	4.99389	6.83693	5.54687	cerebral-cortex	glial-cells	Medium	Approved
SNRNP70	6625	162.695	138.702	162.714	138.425	cerebral-cortex	glial-cells	High	Supported
SNRPA	6626	66.2648	64.3375	96.966	67.4954	cerebral-cortex	glial-cells	High	Supported
SNRPA1	6627	9.0158	10.1279	13.8853	9.61714	cerebral-cortex	glial-cells	Medium	Supported
SNRPB	6628	31.4654	45.6546	67.3569	47.1144	cerebral-cortex	glial-cells	Medium	Approved
SNRPB2	6629	25.2094	30.914	31.4527	32.6139	cerebral-cortex	glial-cells	High	Supported
SNRPC	6631	84.3245	88.3544	105.656	89.9602	cerebral-cortex	glial-cells	High	Supported
SNRPD1	6632	97.3333	84.1622	121.532	104.62	cerebral-cortex	glial-cells	Low	Supported
SNRPD2	6633	296.672	293.88	263.829	289.597	cerebral-cortex	glial-cells	High	Supported
SNRPD3	6634	111.139	101.336	115.151	83.9406	cerebral-cortex	glial-cells	Medium	Supported
SNRPE	6635	28.0242	41.4689	56.6057	62.1726	NA	NA	NA	NA
SNRPEP2	414153	3.37704	3.85927	1.33927	1.79142	NA	NA	NA	NA
SNRPEP4	100130109	10.9754	11.0264	17.8555	19.1085	NA	NA	NA	NA
SNRPF	6636	19.4979	22.0504	27.2407	25.6972	NA	NA	NA	NA
SNRPFP1	170550	16.9809	19.96	20.9494	11.2098	NA	NA	NA	NA
SNRPFP2	100874411	1.14575	0.748218	3.63419	3.24108	NA	NA	NA	NA
SNRPG	6637	58.6315	59.4742	62.7017	38.7315	cerebral-cortex	glial-cells	Medium	Supported
SNRPGP1	326272	1.67396	1.09294	5.30903	5.91855	NA	NA	NA	NA
SNRPGP10	100130289	109.862	147.675	232.35	130.454	NA	NA	NA	NA
SNRPGP12	100874427	0.955377	2.49553	4.04111	6.75734	NA	NA	NA	NA
SNRPGP14	100874434	0.873984	1.14152	0	1.23611	NA	NA	NA	NA
SNRPGP15	100130932	7.30676	7.24455	10.4453	11.665	NA	NA	NA	NA
SNRPGP17	106481685	0.941052	1.22905	0	2.66241	NA	NA	NA	NA
SNRPGP18	106480680	1.88211	1.22906	2.98539	6.65602	NA	NA	NA	NA
SNRPGP2	100130003	3.95382	6.19664	11.7069	5.59304	NA	NA	NA	NA
SNRPGP3	100874407	2.33952	1.01851	0.824654	2.20631	NA	NA	NA	NA
SNRPGP4	100130368	0.758646	2.97248	1.60448	0	NA	NA	NA	NA
SNRPN	6638	52.08	30.3722	75.7681	52.1236	cerebral-cortex	glial-cells	Low	Approved
SNTA1	6640	9.4684	16.2346	10.0301	7.22659	cerebral-cortex	glial-cells	Medium	Approved
SNTB1	6641	9.22303	6.79266	4.26007	7.72902	NA	NA	NA	NA
SNTB2	6645	7.85881	8.76357	9.68046	7.06626	NA	NA	NA	NA
SNTG1	54212	34.9412	43.8663	114.175	32.2834	NA	NA	NA	NA
SNTG2	54221	0.179955	0.691145	8.24539	2.0303	cerebral-cortex	glial-cells	Medium	Approved
SNUPN	10073	26.7861	19.4635	12.8797	18.3221	cerebral-cortex	glial-cells	Medium	Approved
SNW1	22938	61.0778	68.8335	67.8729	56.5876	cerebral-cortex	glial-cells	High	Supported
SNX1	6642	21.4086	14.7667	18.083	26.3152	NA	NA	NA	NA
SNX10	29887	11.8372	6.66105	2.68015	21.5927	cerebral-cortex	glial-cells	Low	Approved
SNX11	29916	6.88347	6.6961	5.96647	8.17567	NA	NA	NA	NA
SNX12	29934	83.3509	78.7847	67.3769	76.8431	NA	NA	NA	NA
SNX13	23161	50.9746	45.2183	48.3641	54.6901	NA	NA	NA	NA
SNX14	57231	93.9358	84.4515	78.389	82.0209	cerebral-cortex	glial-cells	Low	Approved
SNX15	29907	36.5818	29.7858	33.5267	32.4551	cerebral-cortex	glial-cells	Medium	Approved
SNX16	64089	2.36114	2.97274	5.68239	4.50028	cerebral-cortex	glial-cells	Medium	Approved
SNX17	9784	74.3655	71.1426	53.2645	57.8277	cerebral-cortex	glial-cells	Low	Supported
SNX18	112574	13.7445	12.889	10.0569	17.1145	NA	NA	NA	NA
SNX18P9	644576	0.112403	0	0.178292	0	NA	NA	NA	NA
SNX19	399979	37.1274	23.5961	29.3348	29.9989	NA	NA	NA	NA
SNX19P2	400094	0.128616	0.151181	0.0952049	0.200133	NA	NA	NA	NA
SNX2	6643	81.3979	77.4851	46.8159	46.0592	NA	NA	NA	NA
SNX20	124460	0.0958722	0.300136	0.0622999	0.324388	NA	NA	NA	NA
SNX21	90203	27.6932	22.4389	21.5643	20.4414	NA	NA	NA	NA
SNX22	79856	1.40167	1.53631	2.27279	1.38128	NA	NA	NA	NA
SNX24	28966	25.3902	18.6163	14.714	13.1659	NA	NA	NA	NA
SNX25	83891	9.96191	10.7158	9.5625	9.40616	NA	NA	NA	NA
SNX25P1	100419028	0.844351	1.10276	0.595247	1.03516	NA	NA	NA	NA
SNX27	81609	15.2236	14.2453	15.8625	17.9132	NA	NA	NA	NA
SNX29	92017	6.76028	5.74665	9.47765	6.02615	NA	NA	NA	NA
SNX3	8724	277.987	230.885	178.093	270.362	NA	NA	NA	NA
SNX30	401548	16.1842	16.16	13.5799	33.8192	NA	NA	NA	NA
SNX31	169166	1.57923	1.87901	0.856529	0.233987	NA	NA	NA	NA
SNX32	254122	2.87965	2.09542	1.64282	2.80251	NA	NA	NA	NA
SNX33	257364	8.95616	7.35265	8.60141	6.23479	cerebral-cortex	glial-cells	Medium	Approved
SNX4	8723	66.3124	61.9726	59.3598	65.3452	NA	NA	NA	NA
SNX5	27131	70.2754	72.9832	85.5245	63.2219	NA	NA	NA	NA
SNX5P1	100131940	0.12725	0.221592	0.269125	0.300011	NA	NA	NA	NA
SNX6	58533	82.9483	61.4305	58.2887	59.7452	NA	NA	NA	NA
SNX6P1	126506	0.38311	0.545845	1.03123	1.47803	NA	NA	NA	NA
SNX7	51375	19.3054	22.6147	17.4498	21.0948	NA	NA	NA	NA
SNX8	29886	12.3639	18.3661	13.3416	16.0837	NA	NA	NA	NA
SNX9	51429	11.7101	12.9721	8.83317	9.71723	cerebral-cortex	glial-cells	Medium	Approved
SOAT1	6646	18.2816	16.4512	19.1387	15.2362	NA	NA	NA	NA
SOBP	55084	8.87092	8.37905	12.094	7.06615	NA	NA	NA	NA
SOCS1	8651	0.5915	0.86341	0.662283	0.787511	cerebral-cortex	glial-cells	Low	Approved
SOCS2	8835	104.355	44.3891	91.142	147.69	cerebral-cortex	glial-cells	Medium	Approved
SOCS2-AS1	144481	8.30356	2.99372	5.77575	15.9154	NA	NA	NA	NA
SOCS3	9021	180.417	142.977	123.141	108.749	NA	NA	NA	NA
SOCS4	122809	22.0467	18.4994	27.7777	22.7448	cerebral-cortex	glial-cells	Medium	Approved
SOCS5	9655	4.81317	4.61486	6.04752	4.01086	cerebral-cortex	glial-cells	Low	Approved
SOCS5P4	100132415	0.104405	0.0340894	0.0552022	0.184613	NA	NA	NA	NA
SOCS6	9306	24.0781	21.0734	18.9733	16.431	NA	NA	NA	NA
SOCS7	30837	3.1933	0.766308	0.288379	0.0619909	NA	NA	NA	NA
SOD1	6647	296.926	248.644	202.275	196.747	cerebral-cortex	glial-cells	Medium	Enhanced
SOD2	6648	55.9557	71.4821	66.6079	37.3232	cerebral-cortex	glial-cells	Low	Supported
SOD2P1	100421046	0.592295	0.128927	0.627218	1.67571	NA	NA	NA	NA
SOD3	6649	0.534208	0.0351186	0.450129	0	NA	NA	NA	NA
SOGA1	140710	4.77897	6.36866	12.278	7.83297	cerebral-cortex	glial-cells	Low	Approved
SOHLH2	54937	0.521648	0.71717	0.857557	0.819176	NA	NA	NA	NA
SON	6651	115.766	118.817	193.396	185.079	cerebral-cortex	glial-cells	High	Supported
SORBS1	10580	166.545	95.1828	67.3161	158.363	cerebral-cortex	glial-cells	Low	Enhanced
SORBS2	8470	47.7571	40.4166	55.3568	41.3973	NA	NA	NA	NA
SORBS3	10174	8.85128	9.07039	12.2272	5.7848	NA	NA	NA	NA
SORCS1	114815	8.63267	3.13693	26.4556	5.95886	cerebral-cortex	glial-cells	Medium	Approved
SORCS2	57537	6.91757	22.7651	6.00197	10.0697	NA	NA	NA	NA
SORCS3	22986	2.03265	2.8761	4.18081	2.95822	NA	NA	NA	NA
SORCS3-AS1	100505890	0.0992462	0.0432068	0.244879	0.280782	NA	NA	NA	NA
SORD	6652	6.04017	5.28183	3.90432	7.05489	NA	NA	NA	NA
SORL1	6653	5.99527	7.27488	19.226	2.76392	NA	NA	NA	NA
SORT1	6272	72.0367	50.3347	80.9041	67.6562	cerebral-cortex	glial-cells	Medium	Enhanced
SOS1	6654	18.2324	16.7103	19.929	19.1066	NA	NA	NA	NA
SOS1-IT1	100505911	3.412	2.74866	3.07323	2.69823	NA	NA	NA	NA
SOS2	6655	23.146	22.9191	27.1599	26.1657	cerebral-cortex	glial-cells	Medium	Approved
SOWAHC	65124	21.3181	13.1582	12.2193	18.293	NA	NA	NA	NA
SOX1	6656	8.74471	8.20548	17.8484	17.8007	NA	NA	NA	NA
SOX10	6663	0.248466	0.261515	0.738972	0.682657	cerebral-cortex	glial-cells	Medium	Enhanced
SOX11	6664	53.7458	63.4585	138.43	82.4246	NA	NA	NA	NA
SOX12	6666	15.8287	15.21	15.5761	13.5844	NA	NA	NA	NA
SOX13	9580	2.2233	4.79284	2.46654	3.70709	NA	NA	NA	NA
SOX15	6665	1.05123	0.545226	1.86074	1.3452	NA	NA	NA	NA
SOX2	6657	501.087	386.246	389.792	262.875	cerebral-cortex	glial-cells	Medium	Enhanced
SOX2-OT	347689	11.9586	70.3346	130.087	26.9882	NA	NA	NA	NA
SOX21	11166	20.776	19.0526	18.1092	17.3973	NA	NA	NA	NA
SOX21-AS1	100507533	14.0613	10.6147	9.68092	9.53721	NA	NA	NA	NA
SOX3	6658	0.513582	0.347802	0.683897	0.914863	NA	NA	NA	NA
SOX4	6659	66.1312	135	174.522	107.185	cerebral-cortex	glial-cells	Medium	Approved
SOX5	6660	79.3596	80.2953	91.4243	131.523	NA	NA	NA	NA
SOX6	55553	111.648	68.0758	141.984	95.8323	NA	NA	NA	NA
SOX8	30812	6.42964	15.5892	23.1124	17.7978	NA	NA	NA	NA
SOX9	6662	53.3727	42.9158	82.8737	42.4876	cerebral-cortex	glial-cells	High	Enhanced
SOX9-AS1	400618	6.74176	6.90946	7.92351	11.2423	NA	NA	NA	NA
SP1	6667	26.3495	24.5294	30.501	26.3723	cerebral-cortex	glial-cells	Medium	Supported
SP100	6672	0.0290353	1.65588	0.401804	0.68812	cerebral-cortex	glial-cells	Medium	Enhanced
SP110	3431	6.77587	4.04504	7.55955	2.55022	cerebral-cortex	glial-cells	Low	Approved
SP140	11262	0.0351016	0.921097	0.681972	0.57636	NA	NA	NA	NA
SP140L	93349	0.190904	1.03529	0.382582	0.820454	NA	NA	NA	NA
SP2	6668	0.562977	0.591415	1.113	1.02145	cerebral-cortex	glial-cells	Low	Supported
SP3	6670	46.2622	64.2601	82.6873	56.977	cerebral-cortex	glial-cells	Low	Supported
SP4	6671	11.1681	14.0687	20.0047	8.59856	NA	NA	NA	NA
SP5	389058	0.0388946	13.4605	2.91585	0.16506	NA	NA	NA	NA
SP7	121340	0.106672	0.254079	0.190388	0.159516	NA	NA	NA	NA
SP8	221833	4.01343	13.8195	10.8172	3.95404	NA	NA	NA	NA
SP9	100131390	2.95375	10.229	22.1757	3.24281	NA	NA	NA	NA
SPA17	53340	43.497	39.8737	24.9996	23.287	NA	NA	NA	NA
SPA17P1	171424	0.709993	0.185455	0	0.200868	NA	NA	NA	NA
SPACA6P-AS	102238594	0.237388	0.174743	0.472164	0.195237	NA	NA	NA	NA
SPAG1	6674	27.6202	8.98047	13.8849	11.6078	NA	NA	NA	NA
SPAG16	79582	46.5727	36.9096	33.6237	31.2005	NA	NA	NA	NA
SPAG17	200162	1.3306	0.905768	1.28233	0.66823	NA	NA	NA	NA
SPAG4	6676	1.4405	0.657363	0.747049	1.09394	NA	NA	NA	NA
SPAG5	10615	17.6859	37.8143	64.0697	25.7647	cerebral-cortex	glial-cells	Low	Approved
SPAG5-AS1	100506436	0.244522	0.395433	1.25441	1.03971	NA	NA	NA	NA
SPAG6	9576	0.0320942	0.638123	0.530812	0	NA	NA	NA	NA
SPAG7	9552	49.9759	53.709	48.8978	48.2617	NA	NA	NA	NA
SPAG8	26206	14.126	9.80716	5.68991	8.92555	NA	NA	NA	NA
SPAG9	9043	636.704	505.698	487.522	639.587	cerebral-cortex	glial-cells	Low	Enhanced
SPARC	6678	1318.91	1562.97	664.156	1068.94	NA	NA	NA	NA
SPARCL1	8404	243.806	767.005	458.829	815.179	NA	NA	NA	NA
SPAST	6683	22.1635	17.8996	17.842	22.0633	NA	NA	NA	NA
SPATA1	100505741	2.09035	2.42277	0.85645	2.23965	NA	NA	NA	NA
SPATA12	353324	0.660369	0.567958	0.681272	0.706303	NA	NA	NA	NA
SPATA13	221178	67.5583	51.706	60.4888	49.1284	cerebral-cortex	glial-cells	Medium	Approved
SPATA13-AS1	100874231	0.461073	0.601971	0.649918	1.7386	NA	NA	NA	NA
SPATA17	128153	15.8051	11.0974	7.41085	15.7858	NA	NA	NA	NA
SPATA18	132671	4.04453	6.72961	6.23024	4.34313	NA	NA	NA	NA
SPATA2	9825	1.88389	1.86449	2.21202	1.9905	NA	NA	NA	NA
SPATA20	64847	17.595	25.9699	9.14971	13.7908	NA	NA	NA	NA
SPATA22	84690	0.258518	0.632485	0.186589	0.0496512	NA	NA	NA	NA
SPATA24	202051	13.7302	8.7774	6.93158	14.7706	NA	NA	NA	NA
SPATA25	128497	1.0254	1.42291	1.01655	2.17577	NA	NA	NA	NA
SPATA2L	124044	11.2742	9.56515	6.38111	9.63954	NA	NA	NA	NA
SPATA33	124045	27.9244	24.0724	21.2759	18.5161	NA	NA	NA	NA
SPATA4	132851	0.546466	0.0978602	0.599722	0.626105	NA	NA	NA	NA
SPATA42	642864	0	0.193959	0.11283	0	NA	NA	NA	NA
SPATA5	166378	9.70472	10.3655	13.5321	11.5331	NA	NA	NA	NA
SPATA5L1	79029	44.9274	27.8399	29.7102	33.4684	NA	NA	NA	NA
SPATA6	54558	34.9735	25.6609	25.9532	29.3319	NA	NA	NA	NA
SPATA6L	55064	1.72706	0.988803	2.00943	0.779084	NA	NA	NA	NA
SPATA7	55812	17.9644	17.4186	12.6619	16.4564	NA	NA	NA	NA
SPATA9	83890	0.330793	0.243405	0.424013	0.965194	cerebral-cortex	glial-cells	Low	Approved
SPATC1L	84221	2.86923	8.5013	8.6871	3.03474	NA	NA	NA	NA
SPATS2	65244	16.5941	15.9704	23.8413	24.4641	NA	NA	NA	NA
SPATS2L	26010	114.381	111.393	89.3788	73.4899	NA	NA	NA	NA
SPC24	147841	13.0112	32.393	51.4368	12.0981	NA	NA	NA	NA
SPCS1	28972	45.3827	52.7822	38.0795	48.5163	NA	NA	NA	NA
SPCS2	9789	37.5925	35.8294	30.6939	29.7851	NA	NA	NA	NA
SPCS2P4	653566	7.49791	6.88391	7.30072	7.35102	NA	NA	NA	NA
SPCS3	60559	23.4639	24.0659	23.0736	30.4347	NA	NA	NA	NA
SPDL1	54908	21.5313	27.6281	34.4078	27.3591	cerebral-cortex	glial-cells	Low	Enhanced
SPDYA	245711	1.55472	2.46023	2.44639	2.79265	NA	NA	NA	NA
SPDYE1	285955	0.0727673	0.0950373	0.345742	0.123523	NA	NA	NA	NA
SPDYE3	441272	0.858627	0.960295	0.797722	0.864785	NA	NA	NA	NA
SPECC1	92521	143.246	169.074	136.505	184.888	cerebral-cortex	glial-cells	Low	Enhanced
SPECC1L	23384	72.0552	57.1324	67.9812	65.8474	NA	NA	NA	NA
SPECC1L-ADORA2A	101730217	0.4637	0	0	0	NA	NA	NA	NA
SPEF1	25876	11.9064	8.42102	4.58484	4.90365	NA	NA	NA	NA
SPEF2	79925	15.7897	11.2548	8.62355	8.6887	NA	NA	NA	NA
SPEG	10290	34.6487	24.1001	17.8217	20.5964	NA	NA	NA	NA
SPEN	23013	8.02073	9.39033	19.2717	11.6078	cerebral-cortex	glial-cells	High	Supported
SPESP1	246777	0.169544	0	0.179441	0.741097	NA	NA	NA	NA
SPG11	80208	92.485	73.152	65.0428	60.6741	cerebral-cortex	glial-cells	Low	Approved
SPG21	51324	31.4335	31.5922	27.9269	38.6337	cerebral-cortex	glial-cells	Low	Approved
SPG7	6687	99.1175	79.0547	76.6477	79.9778	NA	NA	NA	NA
SPHK1	8877	1.28727	5.52486	4.35418	2.09407	NA	NA	NA	NA
SPHK2	56848	12.0757	10.9005	11.7843	8.91842	NA	NA	NA	NA
SPHKAP	80309	0.625863	0.239582	0.159752	1.09141	NA	NA	NA	NA
SPIB	6689	0.0396951	0.343789	0.272845	0.266395	NA	NA	NA	NA
SPICE1	152185	18.0291	13.0188	18.5084	16.3946	NA	NA	NA	NA
SPIDR	23514	44.367	43.0263	34.7801	38.3612	cerebral-cortex	glial-cells	High	Approved
SPIN1	10927	61.0402	63.0049	62.3239	63.9357	NA	NA	NA	NA
SPIN2A	54466	0.031431	0.083243	0.0664742	0.21355	NA	NA	NA	NA
SPIN2B	474343	8.39345	6.47751	5.43402	4.23564	NA	NA	NA	NA
SPIN3	169981	6.80538	4.79579	6.36743	5.69877	NA	NA	NA	NA
SPINK1	6690	0	0.171593	0.735899	0.0510648	NA	NA	NA	NA
SPINK13	153218	0.132234	0.0701213	0	0.219163	NA	NA	NA	NA
SPINK5	11005	5.83172	0.0418648	2.5194	8.28402	NA	NA	NA	NA
SPINK7	84651	0.350809	0.915374	0.370178	0.566015	NA	NA	NA	NA
SPINK9	643394	0	0.369433	0.299121	0.200071	NA	NA	NA	NA
SPINT1	6692	0	0.193998	0.0551918	0	NA	NA	NA	NA
SPINT2	10653	0.496757	8.32878	2.75187	4.83457	cerebral-cortex	glial-cells	Low	Approved
SPIRE1	56907	126.369	101.622	83.7828	137.806	NA	NA	NA	NA
SPIRE2	84501	3.49279	4.8745	8.0214	6.70362	NA	NA	NA	NA
SPNS1	83985	17.8836	18.028	11.8449	15.0937	cerebral-cortex	glial-cells	Low	Enhanced
SPNS2	124976	0.113497	0.800883	0.562001	1.05233	NA	NA	NA	NA
SPOCD1	90853	0.23455	0.31451	0.249962	0.816498	NA	NA	NA	NA
SPOCK1	6695	5.43256	16.5026	10.8312	16.7947	NA	NA	NA	NA
SPOCK2	9806	96.0009	106.174	24.106	86.1029	cerebral-cortex	glial-cells	Medium	Enhanced
SPON1	10418	0.532072	0.109199	0.152717	0.215046	NA	NA	NA	NA
SPON2	10417	6.86518	13.348	7.55737	3.12913	NA	NA	NA	NA
SPOP	8405	31.316	31.0182	34.2656	35.875	NA	NA	NA	NA
SPOPL	339745	4.48582	4.58865	5.82257	5.07541	NA	NA	NA	NA
SPP1	6696	0.114605	1.59618	12.1787	7.3158	NA	NA	NA	NA
SPPL2A	84888	40.9907	29.169	32.4585	39.6482	NA	NA	NA	NA
SPPL2B	56928	25.0913	38.2919	28.0633	24.1706	cerebral-cortex	glial-cells	High	Approved
SPPL3	121665	14.8092	18.9234	20.0568	16.8892	NA	NA	NA	NA
SPR	6697	1.25357	1.85547	2.9752	2.04924	NA	NA	NA	NA
SPRED1	161742	18.0129	23.609	19.9164	17.8127	cerebral-cortex	glial-cells	Medium	Approved
SPRED2	200734	5.16044	4.41942	4.91235	2.33649	cerebral-cortex	glial-cells	Low	Approved
SPRED3	399473	0.681977	1.07803	1.43205	0.544441	NA	NA	NA	NA
SPRN	503542	8.77382	8.55886	5.05317	4.47059	NA	NA	NA	NA
SPRTN	83932	17.5691	16.8132	18.2803	19.6013	NA	NA	NA	NA
SPRY1	10252	9.20486	23.1215	9.72922	10.1411	NA	NA	NA	NA
SPRY2	10253	31.0805	32.3612	17.1105	14.6233	cerebral-cortex	glial-cells	Low	Approved
SPRY3	10251	0.460573	0.390466	0.704925	0.702958	NA	NA	NA	NA
SPRY4	81848	0.368635	2.21654	2.6544	1.70745	NA	NA	NA	NA
SPRYD3	84926	9.4314	5.77654	3.86778	5.81226	cerebral-cortex	glial-cells	Medium	Enhanced
SPRYD4	283377	2.23107	1.66532	2.67383	2.17358	NA	NA	NA	NA
SPRYD7	57213	2.85949	2.02304	3.27244	2.68271	cerebral-cortex	glial-cells	Low	Approved
SPSB1	80176	1.80744	1.45057	2.17989	4.44882	NA	NA	NA	NA
SPSB3	90864	27.7253	26.6893	25.2163	23.3107	NA	NA	NA	NA
SPSB4	92369	5.81296	8.59264	10.3467	6.92448	NA	NA	NA	NA
SPTAN1	6709	310.071	226.395	268.094	248.314	cerebral-cortex	glial-cells	Low	Enhanced
SPTB	6710	0.104989	0.55888	1.14492	0.507827	NA	NA	NA	NA
SPTBN1	6711	166.833	169.568	136.253	139.666	cerebral-cortex	glial-cells	Low	Supported
SPTBN2	6712	19.9624	22.5752	33.0071	30.5405	NA	NA	NA	NA
SPTBN4	57731	1.47834	3.38364	1.48752	1.17527	NA	NA	NA	NA
SPTBN5	51332	0.253155	0.840989	0.481051	0.977118	NA	NA	NA	NA
SPTLC1	10558	67.2446	55.6281	46.394	52.7748	cerebral-cortex	glial-cells	Medium	Supported
SPTLC1P1	100874511	0	1.99987	2.16011	2.16815	NA	NA	NA	NA
SPTLC1P2	100874498	0	8.40701	0	9.10573	NA	NA	NA	NA
